numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;7;2.62%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.37%
3; RAJOELINA Andry Nirina;TGV;204;76.40%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;23;8.61%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.37%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.75%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.50%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.37%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;24;8.99%
