numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 7.27% Nuls:3 soit: 2.73%;1; RAZAFINJOELINA Tahina;FTT
0 0%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 1.01%;3; RAJOELINA Andry Nirina;TGV
61 61.62%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
20 20.20%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 1.01%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 1.01%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 1.01%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 3.03%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
3 3.03%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
8 8.08%;
